Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
02/18/2020,7.112286642592546,7.402863978212399,7.0928652702468735,7.384438037872314,620164000,0.0,0.0
02/19/2020,7.506942694767063,7.8535434331679745,7.506942694767063,7.835864543914795,694332000,0.0,0.0
02/20/2020,7.78780888483185,7.876201906904738,7.378959456848427,7.686468124389648,810052000,0.0,0.0
02/21/2020,7.574171811396702,7.5993202405337,7.237281739267085,7.322188854217529,768180000,0.0,0.0
02/24/2020,6.7275888556454095,7.018415013150856,6.6730590401606,6.80452823638916,856916000,0.0,0.0
02/25/2020,6.879724927757717,6.941724759034944,6.423068634550393,6.52490758895874,1055496000,0.0,0.0
02/26/2020,6.525156709028233,6.858560876852604,6.523663086167685,6.664344787597656,747732000,0.0,0.0
02/27/2020,6.35067270564466,6.652136822614533,6.200937387307084,6.293369770050049,906416000,0.004,0.0
02/28/2020,6.040737338187573,6.788168328778589,6.024044853391373,6.728622913360596,1133252000,0.0,0.0
03/02/2020,6.898789213332506,6.9159801895265725,6.502650690750001,6.887079238891602,890744000,0.0,0.0
03/03/2020,6.942886780281842,7.00268120391898,6.539024819915645,6.624481201171875,652792000,0.0,0.0
03/04/2020,6.731862008359643,7.097854021618781,6.6571186230044335,7.088386535644531,597408000,0.0,0.0
03/05/2020,6.888823779297959,7.055750091102028,6.764251919002502,6.808848857879639,540328000,0.0,0.0
03/06/2020,6.629214676422888,6.686767088093946,6.427906451784725,6.628218173980713,515412000,0.0,0.0
03/09/2020,5.976957260183751,6.462787661543175,5.934104798821348,6.114983081817627,614160000,0.0,0.0
03/10/2020,6.391532086594382,6.504643440246582,6.128685891556987,6.504643440246582,580648000,0.0,0.0
03/11/2020,6.364624281880572,6.393026741013706,6.043478191108004,6.140644073486328,499964000,0.0,0.0
03/12/2020,5.617193126867623,5.882780278165326,5.376520437880795,5.389226913452148,816540000,0.0,0.0
03/13/2020,5.7427615637051215,6.004860723265484,5.471444399831193,6.000376224517822,634836000,0.0,0.0
03/16/2020,5.292061312746492,5.633139395269303,4.833387844727399,4.893182277679443,726972000,0.0,0.0
03/17/2020,5.005545605431202,5.502587459039631,4.7586444109845205,5.413144588470459,833632000,0.0,0.0
03/18/2020,4.985365135334188,5.230522332215533,4.501528245405951,5.053132057189941,874268000,0.0,0.0
03/19/2020,5.031705937839792,5.399691478208866,4.818190175320144,5.306013584136963,765512000,0.0,0.0
03/20/2020,5.456246633728977,5.738277278955275,5.110684557599857,5.126131534576416,804636000,0.0,0.0
03/23/2020,5.125134693446441,5.393462842251608,4.94600041247679,5.299036979675293,643876000,0.0,0.0
03/24/2020,5.705390865130703,6.294865164432457,5.681722383749252,6.208162784576416,1101644000,0.0,0.0
03/25/2020,6.323267007950278,6.523080270264001,6.070635306920453,6.119467735290527,793432000,0.0,0.0
03/26/2020,6.326753921929156,6.533045128559119,6.228591543499803,6.408971786499023,696108000,0.0,0.0
03/27/2020,6.228592044228933,6.555468623139424,6.195705085838666,6.2966084480285645,638828000,0.0,0.0
03/30/2020,6.3621330824296,6.626225735539067,6.318034637967732,6.617007255554199,602252000,0.0,0.0
03/31/2020,6.657119521273295,6.86141775531449,6.421678799803388,6.567428112030029,949960000,0.0,0.0
04/01/2020,6.369357969312126,6.515854281794207,6.011338451999594,6.055934906005859,656912000,0.0,0.0
04/02/2020,6.085085256557243,6.378078375845307,6.037000803287421,6.364873886108398,675764000,0.0,0.0
04/03/2020,6.327252461861479,6.368859408088663,5.9393359750828445,6.0768632888793945,663212000,0.0,0.0
04/06/2020,6.359143404223416,6.723889930867816,6.301590989176697,6.687016487121582,727884000,0.0,0.0
04/07/2020,6.908753860361107,6.9324228131597545,6.410466519978126,6.453568458557129,784520000,0.0,0.0
04/08/2020,6.562694407314688,6.675805770212727,6.492684990152124,6.650891304016113,542444000,0.0,0.0
04/09/2020,6.776707513727211,6.79962849397375,6.488198929467974,6.55123233795166,525564000,0.0,0.0
04/13/2020,6.491439837072988,6.73186356994265,6.402993928662932,6.723143577575684,398408000,0.0,0.0
04/14/2020,6.851451054324808,7.108567223973984,6.823796091226282,7.074434757232666,530948000,0.0,0.0
04/15/2020,6.906262722750234,7.079915995281797,6.8609187701220575,6.996951103210449,366148000,0.0,0.0
04/16/2020,7.152416905442776,7.449396035261367,7.139212415682348,7.342264175415039,745620000,0.0,0.0
04/17/2020,7.424481861221245,7.445908329066264,7.148929187674502,7.282968521118164,539120000,0.0,0.0
04/20/2020,7.156403483209632,7.312367294106109,7.1073220515133615,7.151669502258301,449388000,0.0,0.0
04/21/2020,7.033574705636933,7.094863641419722,6.654876238301281,6.714670658111572,735160000,0.0,0.0
04/22/2020,6.907010950327457,7.172100127086213,6.861417986043704,7.129247188568115,483356000,0.0,0.0
04/23/2020,7.171352004844587,7.303397855181213,7.050766171086521,7.075929641723633,424160000,0.0,0.0
04/24/2020,7.065715632736343,7.216945474052022,6.990972236041316,7.21495246887207,352328000,0.0,0.0
04/27/2020,7.3494884230011746,7.561509620259389,7.324822970574655,7.401559352874756,479388000,0.0,0.0
04/28/2020,7.549054005957824,7.578951459388291,7.253569844305893,7.259050846099853,442904000,0.0,0.0
04/29/2020,7.393837210869358,7.4887610848765025,7.318595805986746,7.435942649841309,379160000,0.0,0.0
04/30/2020,7.381877352496032,7.435941765651789,7.268018993795605,7.281970977783203,375916000,0.0,0.0
05/01/2020,7.084400202057699,7.197760554158292,6.996950814734603,7.045284748077393,342096000,0.0,0.0
05/04/2020,6.997947899600906,7.271009554950352,6.997947899600906,7.257306575775146,317556000,0.0,0.0
05/05/2020,7.3614493994172125,7.4810382658361,7.257307036200871,7.318347454071045,368896000,0.0,0.0
05/06/2020,7.397822592003996,7.524138414863128,7.359952650784609,7.419248580932617,323464000,0.0,0.0
05/07/2020,7.55852106889845,7.658925945092448,7.507197624861968,7.595643520355225,373732000,0.0,0.0
05/08/2020,7.667397496359364,7.79196934999706,7.633514032004168,7.785740852355957,339216000,0.0,0.0
05/11/2020,7.780756630428329,8.08471220923897,7.752105165659165,8.037873268127441,469060000,0.0,0.0
05/12/2020,8.09567458510671,8.144506533353285,7.766057508830765,7.775774002075195,493060000,0.0,0.0
05/13/2020,7.890381495619571,8.050829824242097,7.568736867395721,7.753352642059326,625852000,0.0,0.0
05/14/2020,7.814890773147151,8.008475539218814,7.661168962032351,8.002994537353516,602312000,0.0,0.0
05/15/2020,7.862726236243753,8.471384033627427,7.847030251165594,8.461668014526367,987660000,0.0,0.0
05/18/2020,8.730492768349931,8.885958561161983,8.65076686697058,8.720277786254883,774460000,0.0,0.0
05/19/2020,8.760139252082148,9.056370831403544,8.732733299926917,8.775337219238281,717320000,0.0,0.0
05/20/2020,8.960203720013002,9.012025652446852,8.858303853348291,8.939275741577148,587536000,0.0,0.0
05/21/2020,9.02049715697803,9.021493184347056,8.707572539293107,8.745193481445312,761068000,0.0,0.0
05/22/2020,8.795019115495911,9.061852685590535,8.683403253836497,8.995330810546875,1038764000,0.0,0.0
05/26/2020,9.125385542381796,9.150300481305557,8.64229613898184,8.687889099121094,770780000,0.0,0.0
05/27/2020,8.595458750294902,8.603181764994302,7.969360430396572,8.496050834655762,1175892000,0.0,0.0
05/28/2020,8.383438539214458,8.730496209183476,8.35055156817398,8.45793342590332,734896000,0.0,0.0
05/29/2020,8.525198836423925,8.845099449157715,8.455936917567659,8.845099449157715,745256000,0.0,0.0
06/01/2020,8.80299379712352,8.810467803483103,8.659735989315918,8.77608585357666,389876000,0.0,0.0
06/02/2020,8.76612200877117,8.806980992833259,8.628345183771875,8.795022010803223,391320000,0.0,0.0
06/03/2020,8.792031801410124,8.835880762713108,8.67019998528709,8.739461898803711,365440000,0.0,0.0
06/04/2020,8.702073973001546,8.916684608038556,8.651724062245455,8.740460395812988,424280000,0.004,0.0
06/05/2020,8.768378141572082,8.970276049471172,8.682134904239444,8.893505096435547,481748000,0.0,0.0
06/08/2020,8.850880588738352,8.863343268363888,8.659949712552582,8.77884578704834,387736000,0.0,0.0
06/09/2020,8.773859265224324,9.082688738821885,8.725254156074703,9.01912784576416,468488000,0.0,0.0
06/10/2020,9.14051896130584,9.471781706089212,9.12631053568018,9.338927268981934,632180000,0.0,0.0
06/11/2020,9.122820057202716,9.233739519242093,8.759901930171917,8.770121574401855,583652000,0.0,0.0
06/12/2020,9.135283082184287,9.159959318645637,8.677396840118536,8.905965805053711,570908000,0.0,0.0
06/15/2020,8.789064100189206,9.154973529178298,8.71777571988058,9.146498680114746,400004000,0.0,0.0
06/16/2020,9.197597049432844,9.239222983297582,8.812493930232352,9.041561126708984,535716000,0.0,0.0
06/17/2020,9.086678294359391,9.271377344564458,9.043306612406145,9.20856475830078,408304000,0.0,0.0
06/18/2020,9.199590651123556,9.254925814101687,9.087424651729872,9.190617561340332,254408000,0.0,0.0
06/19/2020,9.215046308727675,9.416944192577835,9.199841402067252,9.233739852905272,524160000,0.0,0.0
06/22/2020,9.272375352100491,9.502938253996362,9.24570424774192,9.498451232910156,398468000,0.0,0.0
06/23/2020,9.52263110760079,9.613859614268048,9.37955795737699,9.421931266784668,375108000,0.0,0.0
06/24/2020,9.4481001920947,9.528112544756562,9.117335749751726,9.2080659866333,449372000,0.0,0.0
06/25/2020,9.32795826786805,9.476764942229554,9.154973599157252,9.461809158325195,376072000,0.0,0.0
06/26/2020,9.471781187625089,9.471781187625089,9.097895088113573,9.127805709838867,592084000,0.0,0.0
06/29/2020,9.1425134795574,9.177160247082096,8.873564119509359,9.172673225402832,342248000,0.0,0.0
06/30/2020,9.286332466943293,9.497951725209422,9.238973910165518,9.469536781311035,367892000,0.0,0.0
07/01/2020,9.492469606316748,9.54730653856568,9.385039727810485,9.501691818237305,326648000,0.0,0.0
07/02/2020,9.610367470714952,9.708575129337415,9.54979791984203,9.583697319030762,364056000,0.0,0.0
07/06/2020,9.712814016138095,9.879317796424566,9.683650752368816,9.81002426147461,315892000,0.0,0.0
07/07/2020,9.91670604577916,10.040088197828991,9.821489722507009,9.842427253723145,357800000,0.0,0.0
07/08/2020,9.964063879914187,10.19462772853565,9.93589805320453,10.185653686523438,365480000,0.0,0.0
07/09/2020,10.34941486070204,10.53860091620522,10.203100341034087,10.477782249450684,494548000,0.0,0.0
07/10/2020,10.55729765709453,10.623599840170389,10.34792139127656,10.44812297821045,497676000,0.0,0.0
07/13/2020,10.563528520174597,10.76019201639012,9.995221020865694,10.022390365600586,457076000,0.0,0.0
07/14/2020,10.04507408467571,10.37185077577265,9.756433749356582,10.346177101135254,542676000,0.0,0.0
07/15/2020,10.383315607908296,10.402009151737063,10.0258800266066,10.196870803833008,403984000,0.0,0.0
07/16/2020,9.985252358477531,10.17643236925552,9.866107154708905,10.104646682739258,344964000,0.0,0.0
07/17/2020,10.195125814212862,10.218057258153578,10.057785320194489,10.171196937561035,266284000,0.0,0.0
07/20/2020,10.243731145529294,10.49996771598139,10.126579866149957,10.479528427124023,284852000,0.0,0.0
07/21/2020,10.481769853703277,10.528631118936952,10.25619225115402,10.297818183898926,277036000,0.0,0.0
07/22/2020,10.336703235606612,10.571004816512229,10.260928783623047,10.40774154663086,367292000,0.0,0.0
07/23/2020,10.418960146452177,10.515672148796478,10.001454150882717,10.099661827087402,411660000,0.0,0.0
07/24/2020,9.845665183277225,10.333960233617724,9.747956729460595,10.16421604156494,473292000,0.0,0.0
07/27/2020,10.201855161566566,10.4107321997227,10.18739761788786,10.390542984008787,292132000,0.0,0.0
07/28/2020,10.34343388323872,10.351160420809329,10.178924050876116,10.185154914855955,271636000,0.0,0.0
07/29/2020,10.359885048319525,10.485011986868567,10.316265194327476,10.434412956237791,284508000,0.0,0.0
07/30/2020,10.344181468205557,10.591444938431287,10.264668301608143,10.58247184753418,308880000,0.0,0.0
07/31/2020,10.531872185902609,10.734519328219838,10.402009107336792,10.583219528198242,386080000,0.0,0.0
08/03/2020,10.70062073915648,11.065782884607463,10.68342191692938,10.977545738220217,412720000,0.0,0.0
08/04/2020,11.01717911145779,11.194400787353516,10.87360677181557,11.194400787353516,310336000,0.0,0.0
08/05/2020,11.210599097970642,11.337969049560789,11.133079856111138,11.25322151184082,249924000,0.0,0.0
08/06/2020,11.3160368127814,11.324262543185364,11.145545214606228,11.30182933807373,244316000,0.0,0.0
08/07/2020,11.278898286903074,11.470577494447433,11.004715504464173,11.166234016418455,342516000,0.0,0.0
08/10/2020,11.300581755319856,11.374361343011005,10.82425014861595,11.131834030151367,427796000,0.0,0.0
08/11/2020,11.040853535514112,11.103667062856577,10.763679492214177,10.817769050598145,354512000,0.0,0.0
08/12/2020,10.958103237112086,11.43293827330125,10.925699509322868,11.406268119812012,464412000,0.0,0.0
08/13/2020,11.511701749302912,11.686930408297307,11.322017448580944,11.409008026123049,374460000,0.0,0.0
08/14/2020,11.495751285443758,11.669982539129604,11.406517659061516,11.529650688171388,366436000,0.0,0.0
08/17/2020,11.81604576435772,12.372887038906878,11.782147316055974,12.300353050231934,621300000,0.0,0.0
08/18/2020,12.413018752721136,12.458882595107765,12.05034971780324,12.22433090209961,503448000,0.0,0.0
08/19/2020,12.259974360128648,12.2784187834927,12.062063358362275,12.10244369506836,622624000,0.0,0.0
08/20/2020,11.939429325314824,12.338240767774998,11.84346469798312,12.104935646057127,921388000,0.0,0.0
08/21/2020,12.165505883134529,12.770703208159428,12.159024947234334,12.645825386047363,999868000,0.0,0.0
08/24/2020,12.845479721095586,12.87414473968511,12.470347078077404,12.682465553283691,490564000,0.0,0.0
08/25/2020,12.59323160641361,12.723343812394887,12.536400758195668,12.712127685546877,289076000,0.0,0.0
08/26/2020,12.761229741625314,12.830274142421082,12.640090639658997,12.735057830810549,321244000,0.0,0.0
08/27/2020,12.743533778752662,12.811830824056743,12.529172261217251,12.590739250183104,317604000,0.0,0.0
08/28/2020,12.637349604428636,13.108944150676129,12.60494587815646,13.108695030212402,537160000,0.0,0.0
08/31/2020,13.143591167192676,13.534676072543675,12.999022375582864,13.334772109985352,500840000,0.0,0.0
09/01/2020,13.44397690009468,13.956354080559466,13.400593198534756,13.784066200256348,511316000,0.004,0.0
09/02/2020,14.664460215320425,14.687399472968131,13.862857853155882,14.308165550231934,874012000,0.0,0.0
09/03/2020,13.791796971890118,13.847397892229925,12.844335717763457,12.980720520019531,945128000,0.0,0.0
09/04/2020,12.74958914088856,13.139794260422413,11.673472899061128,12.588770866394045,1463684000,0.0,0.0
09/08/2020,11.703144206158877,12.516465369545273,11.67297544037858,11.8811674118042,795728000,0.0,0.0
09/09/2020,12.366865726527324,12.775022433159458,12.19906522165896,12.681024551391602,736200000,0.0,0.0
09/10/2020,12.954539889796896,13.030337013197704,12.134486767536297,12.278850555419922,698684000,0.0,0.0
09/11/2020,12.452139506369416,12.61869310547221,11.86396500903075,12.131997108459473,636928000,0.0,0.0
09/14/2020,13.046046349897267,13.279420328571511,12.597498188290375,12.83785343170166,1201744000,0.0,0.0
09/15/2020,13.24451569093665,13.263215781327418,12.793474570702186,12.95628833770752,727556000,0.0,0.0
09/16/2020,12.922627933065549,13.057765832067062,12.480313396633337,12.481060981750488,556384000,0.0,0.0
09/17/2020,12.099829836166789,12.556107753741315,12.002590529438024,12.430194854736328,792512000,0.0,0.0
09/18/2020,12.560096327815009,12.598742473694164,11.956713496746245,12.15667724609375,698460000,0.0,0.0
09/21/2020,11.893134563733792,12.489037790016653,11.872689160601308,12.48380184173584,721044000,0.0,0.0
09/22/2020,12.541398825941918,12.61420372089862,12.123020350530156,12.603981018066406,646452000,0.0,0.0
09/23/2020,12.541898059276646,12.692993954430836,12.046974827985196,12.091355323791504,647012000,0.0,0.0
09/24/2020,12.039991974666744,12.535912871863475,11.981897199021034,12.315004348754885,731240000,0.0,0.0
09/25/2020,12.414241069422337,12.849075967724715,12.21303033416138,12.839351654052734,588016000,0.0,0.0
09/28/2020,13.005403794853356,13.01687342228774,12.715929573108008,13.000167846679688,573808000,0.0,0.0
09/29/2020,12.902931784642048,13.406831764457756,12.89869356648881,13.190411567687988,621460000,0.0,0.0
09/30/2020,13.122342210863533,13.58609984008834,13.115111750931446,13.494345664978027,689184000,0.0,0.0
10/01/2020,13.721239034557822,13.725975642542034,13.424782540060074,13.57812213897705,525004000,0.0,0.0
10/02/2020,13.18966197163524,13.483374439605184,13.016126177465717,13.02734661102295,552496000,0.0,0.0
10/05/2020,13.20063114560084,13.60779008537093,13.187416201912226,13.60604476928711,479820000,0.0,0.0
10/06/2020,13.793045066832285,14.104211652006889,13.628485997966102,13.69979476928711,784420000,0.0,0.0
10/07/2020,13.962341146751235,14.081521988386134,13.826454728303958,13.92668628692627,418084000,0.0,0.0
10/08/2020,14.037390770799409,14.046865888562689,13.721238372257169,13.801772117614746,378900000,0.0,0.0
10/09/2020,13.730213251498366,13.787310295994764,13.624247353472542,13.725974082946776,346892000,0.0,0.0
10/12/2020,13.952116665691712,14.308661413976177,13.875322763399994,14.187984466552734,434744000,0.0,0.0
10/13/2020,14.258296777322622,14.310157867409758,13.981288971887455,14.210175514221191,344604000,0.0,0.0
10/14/2020,14.252312573650476,14.304422859745111,13.92269608669638,14.057584762573242,276100000,0.0,0.0
10/15/2020,13.773845871451217,13.968324501504256,13.730960552432173,13.93267059326172,267224000,0.0,0.0
10/16/2020,13.999241697520883,14.083765408774488,13.75564407064345,13.774593353271484,242392000,0.0,0.0
10/19/2020,13.86584804679356,13.946132583319352,13.370923982246532,13.461681365966797,298068000,0.0,0.0
10/20/2020,13.547201849147076,13.76287440071741,13.470906334619215,13.609036445617676,229212000,0.0,0.0
10/21/2020,13.588594554556398,13.754649764641288,13.441488630507898,13.488612174987791,219596000,0.0,0.0
10/22/2020,13.486367709685007,13.575378844250364,13.196394095970426,13.325299263000488,290480000,0.0,0.0
10/23/2020,13.4140596122647,13.556927293269688,13.255734231976092,13.553935050964355,233484000,0.0,0.0
10/26/2020,13.391122213505234,13.65616204344573,13.00366009815091,13.106135368347168,336896000,0.0,0.0
10/27/2020,13.270444182147015,13.406081401841831,13.156250097207293,13.360952377319336,250520000,0.0,0.0
10/28/2020,13.16273316986283,13.224567771667248,12.575307306098788,12.59325885772705,376520000,0.0,0.0
10/29/2020,12.804193275325035,13.157496610883548,12.715929740183796,12.989197731018066,320080000,0.0,0.0
10/30/2020,12.815663909949174,12.901931989668944,12.267133374103404,12.500508308410645,416820000,0.0,0.0
11/02/2020,12.623926399754607,12.8024479814207,12.361878841057946,12.54713249206543,299652000,0.0,0.0
11/03/2020,12.674540907275626,13.069981035094242,12.569073403298756,12.98470973968506,272900000,0.0,0.0
11/04/2020,13.353472486102724,13.790551981753197,13.301362194250023,13.757390022277832,410228000,0.0,0.0
11/05/2020,14.12465571743012,14.300683447187136,13.953613789812724,14.122161865234377,319028000,0.0,0.0
11/06/2020,14.072046454751677,14.549766587182637,13.85787096051168,14.523088455200195,383348000,0.0,0.0
11/09/2020,14.513615051214762,14.65224357813506,13.574381861826712,13.594327926635742,582976000,0.0,0.0
11/10/2020,13.570142011798524,13.570142011798524,12.594506423313115,12.735877990722656,644068000,0.0,0.0
11/11/2020,13.01886901420908,13.399100653658811,12.913650700893609,13.382145881652832,404744000,0.0,0.0
11/12/2020,13.442985211671248,13.729218072390337,13.280420628951097,13.420794486999512,365812000,0.0,0.0
11/13/2020,13.590834255290646,13.632223448088624,13.024352254928916,13.261466979980469,346312000,0.0,0.0
11/16/2020,13.13729991327204,13.61302550287744,13.120844484177264,13.479134559631348,413776000,0.0,0.0
11/17/2020,13.516285944618987,13.559918849399429,13.268200899330784,13.38638401031494,312028000,0.0,0.0
11/18/2020,13.42927049014303,13.569395138689607,13.149769729268485,13.392868041992188,510924000,0.0,0.0
11/19/2020,13.177443928764635,13.451459510919452,13.064995160883733,13.404335975646973,565936000,0.0,0.0
11/20/2020,13.418048633521252,13.458440097273034,13.030087230785933,13.052777290344238,341088000,0.0,0.0
11/23/2020,13.136055412813594,13.346740284402188,12.980721318848223,13.104888916015623,361356000,0.0,0.0
11/24/2020,13.107384093450236,13.126831770168158,12.850572419598196,12.923128128051758,346500000,0.0,0.0
11/25/2020,12.997675601410046,13.234041817247093,12.98520919338558,13.199384689331056,259916000,0.0,0.0
11/27/2020,13.33926133017984,13.371674754867534,13.135307566586985,13.225814819335938,167276000,0.0,0.0
11/30/2020,13.229555560053264,13.376661470288512,12.937587445930331,13.365690231323242,286952000,0.0,0.0
12/01/2020,13.456198223897989,13.492600670567452,13.192902759751606,13.35422134399414,296948000,0.0,0.0
12/02/2020,13.314824669956687,13.636961498126704,13.198885277168475,13.508306503295898,283360000,0.0,0.0
12/03/2020,13.555196388982884,13.627524254177391,13.297311805202364,13.36415195465088,199520000,0.004,0.0
12/04/2020,13.41652736158812,13.527763020983512,13.356919806378526,13.52601718902588,202244000,0.0,0.0
12/07/2020,13.56891318402034,13.698604227589136,13.467904206918686,13.574399948120115,223244000,0.0,0.0
12/08/2020,13.552704039344995,13.56642142719976,13.249925383285634,13.318263053894045,271920000,0.0,0.0
12/09/2020,13.26887721526872,13.38210700478499,12.83765489158239,12.900006294250488,401300000,0.0,0.0
12/10/2020,12.838403139616029,13.037678161360825,12.818948772074682,12.941407203674316,207764000,0.0,0.0
12/11/2020,12.93642108492496,12.98904626132928,12.792514113554974,12.982312202453612,209264000,0.0,0.0
12/14/2020,13.05688317692784,13.35691791388685,13.046408186666206,13.277108192443848,270156000,0.0,0.0
12/15/2020,13.407797275166423,13.43198965225123,13.155399464703528,13.328736305236816,193016000,0.0,0.0
12/16/2020,13.390587096733457,13.405302507494454,13.181086342548264,13.211015701293944,223116000,0.0,0.0
12/17/2020,13.334970885796483,13.34769119733805,13.147168853153564,13.309532165527344,231384000,0.0,0.0
12/18/2020,13.34719301930133,13.373131230790586,13.039427096856908,13.240447998046877,342064000,0.0,0.0
12/21/2020,13.043663940707,13.338211905150084,12.936668720929775,13.300551414489746,302332000,0.0,0.0
12/22/2020,13.287585059417747,13.30554191628619,13.022965456519364,13.246682167053224,185580000,0.0,0.0
12/23/2020,13.2244823786879,13.243437257965333,12.974079699031932,12.97831916809082,179144000,0.0,0.0
12/24/2020,13.006251859031975,13.101275519528116,12.907986755447732,12.962855339050291,97884000,0.0,0.0
12/28/2020,13.031443484075488,13.031443484075488,12.73290531073987,12.869329452514648,212564000,0.0,0.0
12/29/2020,12.894271369264038,13.041420730252614,12.811717785369952,12.912477493286133,170372000,0.0,0.0
12/30/2020,12.959363634097398,13.182332485093616,12.866086756852338,13.114494323730469,225396000,0.0,0.0
12/31/2020,13.1052673481433,13.119732538415436,12.884293585146317,13.023961067199709,192424000,0.0,0.0
01/04/2021,13.073094424726673,13.620041150913083,12.931681102351918,13.082322120666504,560640000,0.0,0.0
01/05/2021,13.06860481721708,13.411537549143368,13.055885457716895,13.372879981994627,322760000,0.0,0.0
01/06/2021,13.191063169496347,13.213509713488625,12.556077050807048,12.584508895874023,580424000,0.0,0.0
01/07/2021,12.936668993324943,13.34594427002505,12.855862198127486,13.312273979187012,461480000,0.0,0.0
01/08/2021,13.330729691445782,13.38908994045972,13.010991334949052,13.245182991027832,292528000,0.0,0.0
01/11/2021,13.386846971813764,13.92780841388026,13.330731085744576,13.589115142822266,518344000,0.0,0.0
01/12/2021,13.719802369577527,13.72179842127707,13.313271904894805,13.452689170837402,291476000,0.0,0.0
01/13/2021,13.457926830014586,13.592606091182311,13.353176927822082,13.499577522277832,210028000,0.0,0.0
01/14/2021,13.542725328657536,13.567416242120832,13.149163470767272,13.168866157531738,283120000,0.0,0.0
01/15/2021,13.196550704119486,13.293569481331478,12.8179535117854,12.828927040100098,277780000,0.0,0.0
01/19/2021,12.985303343749104,13.062868697556576,12.81346307600168,12.994282722473145,226188000,0.0,0.0
01/20/2021,13.080575224079356,13.39856774636806,13.025706638738214,13.333971977233888,258572000,0.0,0.0
01/21/2021,13.38659703093641,13.96596674339961,13.22149082457648,13.834529876708984,337780000,0.0,0.0
01/22/2021,13.707332077635431,13.808840533711589,13.594850094407702,13.67989730834961,246820000,0.0,0.0
01/25/2021,13.74898497022746,13.795623895199672,13.20503130939002,13.620790481567385,251112000,0.0,0.0
01/26/2021,13.548211950475922,13.612309188202698,13.35567096867431,13.403307914733888,163980000,0.0,0.0
01/27/2021,13.198546014583952,13.20128987240978,12.763333439096822,12.887039184570312,371272000,0.0,0.0
01/28/2021,12.965351571921838,13.30803503778206,12.9296861793616,13.019970893859863,228316000,0.0,0.0
01/29/2021,13.043914294173929,13.303047109788569,12.880803179158194,12.958867073059082,271552000,0.0,0.0
02/01/2021,13.022215930291615,13.239198552983924,12.872073450429756,13.20552921295166,217204000,0.0,0.0
02/02/2021,13.366894621116309,13.539731963720106,13.253913143622643,13.524518966674805,220440000,0.0,0.0
02/03/2021,13.603580469624616,13.89862794873789,13.48436536912123,13.498332023620604,245408000,0.0,0.0
02/04/2021,13.498830025741473,13.640991154206944,13.306039776722868,13.631763458251951,201340000,0.0,0.0
02/05/2021,13.692371329639675,13.70459215389284,13.513546753152609,13.55868911743164,169152000,0.0,0.0
02/08/2021,13.694613246494557,14.439338440805722,13.694613246494557,14.40442180633545,434624000,0.0,0.0
02/09/2021,14.306656652857752,14.548580448134707,14.188687881929754,14.229341506958008,287560000,0.0,0.0
02/10/2021,14.428863893990137,14.86956321052596,14.307403475460598,14.729147911071776,485352000,0.0,0.0
02/11/2021,14.94463383694648,15.235939405243895,14.889515029975042,15.214489936828612,450828000,0.0,0.0
02/12/2021,15.014219044580804,15.254895514437733,14.739872282046768,14.92568016052246,374756000,0.0,0.0
02/16/2021,15.028434879360583,15.335952444108193,14.914456324993449,15.29380226135254,321960000,0.0,0.0
02/17/2021,15.1349299911953,15.18730589383825,14.744859811683746,14.870560646057127,274756000,0.0,0.0
02/18/2021,14.693983354090896,14.837890330293243,14.540349192206612,14.793745994567873,233868000,0.0,0.0
02/19/2021,14.98877876808567,15.140916347738187,14.811451738506443,14.89101219177246,271724000,0.0,0.0
02/22/2021,14.739621545098585,15.09726966069179,14.290940916846427,14.32161808013916,325884000,0.0,0.0
02/23/2021,14.04178657942935,14.20489865158948,13.35766690280485,14.108378410339355,391780000,0.0,0.0
02/24/2021,14.089174235756571,14.472261122239509,13.723295447849376,14.464529037475586,448320000,0.0,0.0
02/25/2021,14.01210607897928,14.34057360917978,13.184828269653789,13.275860786437988,824436000,0.0,0.0
02/26/2021,13.71980311279555,13.82156084448738,13.329234380703218,13.681894302368164,500932000,0.0,0.0
03/01/2021,13.842011553640118,13.89189286663732,13.521026841025282,13.80884075164795,353184000,0.0,0.0
03/02/2021,13.866953001951495,13.887404446804483,13.364151528244893,13.374377250671388,264116000,0.0,0.0
03/03/2021,13.3943306548938,13.419520107536362,12.768321951590485,12.77430820465088,377592000,0.0,0.0
03/04/2021,12.77031491256521,12.944151219729092,12.055019633148,12.340838432312012,573344000,0.0,0.0
03/05/2021,12.52016101735266,12.52016101735266,11.651480906646515,12.43187141418457,542840000,0.0,0.0
03/08/2021,12.42039875746666,12.441598005244648,11.538999263312686,11.565686225891112,543112000,0.0,0.0
03/09/2021,12.105585581275342,12.59109616929874,12.034729846352317,12.494792938232422,521824000,0.004,0.0
03/10/2021,12.814393427795936,12.953609470665365,12.432172696571852,12.442900657653809,384376000,0.0,0.0
03/11/2021,12.923670518936794,13.01972536123435,12.708608784554231,12.967082023620604,299916000,0.0,0.0
03/12/2021,12.622534648413367,12.862546140477876,12.56440360102394,12.829862594604492,243964000,0.0,0.0
03/15/2021,12.838591698590037,13.179896309259956,12.741290099996428,13.164427757263184,221988000,0.0,0.0
03/16/2021,13.329343693570138,13.485026656754933,13.090081236437731,13.264226913452148,272128000,0.0,0.0
03/17/2021,13.013238681552249,13.425897817629592,12.96309079269271,13.314126014709473,243864000,0.0,0.0
